,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
594,"[(140730, 0), (140734, 0), (140735, 0), (140738, 3)]",140730,4,a,"[140730, 140734, 140735, 140738]"," pronta para o [as]salto.
 Chegara [a]té [a]li ultimando uma travessi[a] de setenta léguas",107498
595,"[(140752, 0), (140755, 0), (140755, 3), (140758, 0)]",140752,4,a,"[140752, 140755, 140755, 140758]", Impusera- se [a]o inimigo; [a]feiço[a]ra- se [a]o caráter excepcional da,107516
596,"[(140778, 0), (140779, 0), (140782, 3), (140783, 0), (140789, 0)]",140778,5,a,"[140778, 140779, 140782, 140783, 140789]"," e prolongara ininterruptamente [a]té [à]quele
 ponto poderi[a] [ar]rebatá- la, triunfante, [a]o centro de Canudos",107538
597,"[(140887, 0), (140889, 0), (140893, 0), (140895, 0)]",140887,4,dZi,"[140887, 140889, 140893, 140895]"," Acampamento no campo [de] batalha [de] Cocorobó, 26 [de] junho [de] 1897.
",107619
598,"[(140951, 0), (140951, 3), (140956, 0), (140960, 0), (140963, 0)]",140951,5,a,"[140951, 140951, 140956, 140960, 140963]"," e de completa [a]legri[a]...
 [a] concentração almejada, [a]través de um [as]salto convergente, far",107668
599,"[(141041, 0), (141042, 0), (141045, 3), (141048, 0)]",141041,4,a,"[141041, 141042, 141045, 141048]"," em que se [a]chava [a]quela, exigindo imedi[a]to socorro. [a] nova era inverossímil",107732
600,"[(141513, 1), (141517, 2), (141523, 1), (141526, 2)]",141513,4,ra,"[141513, 141517, 141523, 141526]",". O heroísmo e[ra]- lhes, ago[ra], obrigatório. A
 co[ra]gem, a bravu[ra] retransida de
",108104
601,"[(142085, 0), (142088, 0), (142090, 0), (142093, 0), (142098, 0), (142100, 3)]",142085,6,a,"[142085, 142088, 142090, 142093, 142098, 142100]"," golpe que sulcara [a] expedição, [a]brindo- [a] de meio [a] meio. Considerando- [a], entibi[a]vam- se
",108544
602,"[(142229, 0), (142232, 0), (142233, 2), (142237, 0)]",142229,4,u,"[142229, 142232, 142233, 142237]"," cortando- lhes [o] passo para [o] recu[o], depois de [o] haverem tolhido para",108653
603,"[(142865, 1), (142869, 3), (142872, 0), (142872, 2), (142874, 0)]",142865,5,a,"[142865, 142869, 142872, 142872, 142874]","; retirando os mu[a]res, cujas patas entalo[a]das eram
 [a]me[a]ça permanente [a]os feridos que lhes",109145
604,"[(142922, 0), (142922, 3), (142925, 0), (142927, 0)]",142922,4,a,"[142922, 142922, 142925, 142927]"," expressivos, não [a]vali[a]ra

 [a]inda bem [a] pervicácia feroz dos",109187
605,"[(143013, 2), (143017, 0), (143018, 0), (143019, 0)]",143013,4,a,"[143013, 143017, 143018, 143019]"," um calhau numa colmei[a]. O
 [a]campamento [a]té [à]quele momento em relativa",109262
606,"[(143667, 0), (143670, 3), (143672, 0), (143674, 3), (143677, 0)]",143667,5,a,"[143667, 143670, 143672, 143674, 143677]",".
 Laçada [a] presa, distendi[a] os [a]néis; permiti[a]- lhe [a] exaustão do movimento",109755
607,"[(143732, 0), (143736, 0), (143740, 0), (143741, 0), (143749, 0), (143749, 2), (143750, 0)]",143732,7,a,"[143732, 143736, 143740, 143741, 143749, 143749, 143750]"," e novamente o [a]trair, retrátil, [ar]rastando- o— [a]té [a]o
 exaurir completo...
 [ha]vi[a] [a]li uma inversão de",109804
608,"[(143915, 1), (143917, 1), (143920, 3), (143922, 1), (143924, 1)]",143915,5,dus,"[143915, 143917, 143920, 143922, 143924]"," que rolavam de to[dos] os la[dos], foram repeli[dos] para to[dos] os la[dos].
 Para",109945
609,"[(144061, 1), (144063, 0), (144064, 1), (144065, 0)]",144061,4,a,"[144061, 144063, 144064, 144065]"," algum, desmoralizava di[a]
 [a] di[a] [a] expedição, lhe",110050
610,"[(144126, 0), (144127, 3), (144128, 0), (144129, 0)]",144126,4,a,"[144126, 144127, 144128, 144129]"," se: o [as]salto imedi[a]to [a]o [ar]raial.
 Seja",110103
611,"[(144150, 0), (144151, 4), (144153, 2), (144155, 0)]",144150,4,a,"[144150, 144151, 144153, 144155]"," bem dispostas; [a] artilhari[a]
 podi[a] continuar [a] bombardear Canudos durante",110121
612,"[(144172, 0), (144173, 0), (144176, 0), (144176, 2), (144179, 0)]",144172,5,a,"[144172, 144173, 144176, 144176, 144179]",- se um [a]taque [à] cidadela. [ha]vi[a] para isto [a] melhor disposição dos,110139
613,"[(144332, 0), (144333, 0), (144334, 0), (144336, 0)]",144332,4,a,"[144332, 144333, 144334, 144336]"," dali o proteger [a]té [a]o [a]campamento, [a]quele
 comandante,",110270
614,"[(144360, 0), (144361, 1), (144364, 2), (144367, 0)]",144360,4,a,"[144360, 144361, 144364, 144367]"," Exército, que [à] su[a] partida já sofri[a] os primeiros [a]guilhões da fome,",110291
615,"[(144968, 0), (144969, 0), (144973, 1), (144978, 0)]",144968,4,a,"[144968, 144969, 144973, 144978]"," o sincero que [a]presilhara [a]o próprio pescoço, vi[a]- se,
 [a]o invés da cabra",110750
616,"[(144981, 0), (144984, 0), (144988, 0), (144989, 0), (144991, 0), (144997, 0)]",144981,6,ka,"[144981, 144984, 144988, 144989, 144991, 144997]"," ao invés da [ca]bra, o [ca]breiro feroz. A [ca]ça [ca]çava o [ca]çador. Este, inexperto, [ca]ía, geralmente
",110759
617,"[(144993, 1), (144999, 3), (145001, 2), (145004, 0)]",144993,4,tSi,"[144993, 144999, 145001, 145004]"," o caçador. es[te], inexperto, caía, geralmen[te]
 aba[ti]do por um [ti]ro seguro, a",110768
618,"[(145284, 0), (145288, 3), (145291, 2), (145293, 0)]",145284,4,a,"[145284, 145288, 145291, 145293]"," longas pelos
 [ar]redores. Montando cavalos estropi[a]dos, que rengue[a]vam sob [a] espora, os",110987
619,"[(145484, 1), (145484, 3), (145485, 0), (145488, 0)]",145484,4,a,"[145484, 145484, 145485, 145488]","
 O gado di[a]ri[a]mente [ad]quirido— oito [a] dez cabeças—",111137
620,"[(145556, 0), (145556, 3), (145557, 0), (145559, 0), (145561, 4), (145563, 0)]",145556,6,a,"[145556, 145556, 145557, 145559, 145561, 145563]"," mandioca, que [a]tenu[a]vam [a] princípio [a]
 sensabori[a] dessa [a]limentação de feras,",111191
621,"[(145848, 0), (145853, 0), (145855, 0), (145858, 0), (145859, 0), (145862, 0)]",145848,6,a,"[145848, 145853, 145855, 145858, 145859, 145862]"," todos os combates [a]figuravam- se fartamente
 [a]bastecidos, [a]o ponto de [a]proveitarem [a]penas nos comboios [as]saltados as munições de",111411
622,"[(146071, 2), (146074, 0), (146077, 2), (146081, 0), (146083, 2)]",146071,5,a,"[146071, 146074, 146077, 146081, 146083]"," o jejum lhes sope[as]se o
 [ar]roio. Depois fraque[a]ram. Sobre o [a]niquilamento físico desci[a] dolorosa incerteza do",111588
623,"[(146414, 0), (146415, 0), (146416, 0), (146418, 0)]",146414,4,a,"[146414, 146415, 146416, 146418]",".

 [as]salto [a]o [a]campamento. [a] matadeira
 E",111848
624,"[(146508, 0), (146512, 1), (146513, 0), (146514, 1)]",146508,4,a,"[146508, 146512, 146513, 146514]"," ódio
 votado [a]os canhões, que di[a] [a] di[a] lhes demoliam os",111918
625,"[(146558, 0), (146559, 0), (146564, 0), (146566, 1), (146568, 1)]",146558,5,a,"[146558, 146559, 146564, 146566, 146568]"," os que se [a]balançaram [à]
 empresa. Onze [a]penas, gui[a]dos por jo[a]quim Macambira, filho",111956
626,"[(146655, 0), (146656, 1), (146657, 0), (146658, 1)]",146655,4,a,"[146655, 146656, 146657, 146658]", O ascendente deste [a]vultava di[a] [a] di[a]. Descobriam-,112032
627,"[(146696, 2), (146699, 0), (146700, 0), (146700, 2)]",146696,4,a,"[146696, 146699, 146700, 146700]"," o posto de carne[a]ção e reduzindo [a] [á]re[a] do pequeno
",112062
628,"[(146865, 0), (146868, 0), (146871, 0), (146873, 4), (146878, 0)]",146865,5,a,"[146865, 146868, 146871, 146873, 146878]"," desânimo.
 [a]frouxamento em toda [a] linha. [a] própria artilhari[a], verificando- se [a] ineficácia do
",112194
629,"[(147258, 0), (147263, 0), (147266, 0), (147271, 0)]",147258,4,u,"[147258, 147263, 147266, 147271]",".
 Não [o] combate; cansa- [o]. Não [o] vence; esgota- [o].
 Guiando",112497
630,"[(147619, 0), (147620, 1), (147621, 2), (147625, 0), (147628, 4), (147630, 0)]",147619,6,a,"[147619, 147620, 147621, 147625, 147628, 147630]"," engravescer- se [a] su[a] situ[a]ção
 precária, [a] tropa não resistiri[a]. [a]frouxava. Surgiam já",112759
631,"[(147761, 2), (147763, 3), (147765, 4), (147767, 3), (147769, 1)]",147761,5,du,"[147761, 147763, 147765, 147767, 147769]"," na Favela: soman[do], subtrain[do], multiplican[do] e dividin[do]; pon[do] em
 equação",112867
632,"[(147918, 0), (147920, 4), (147921, 0), (147925, 0), (147927, 3)]",147918,5,a,"[147918, 147920, 147921, 147925, 147927]"," E sobre tudo [a]quilo uma monotoni[a] [a]cabrunhadora... [a] sucessão invari[á]vel das mesmas
",112982
633,"[(148185, 3), (148188, 3), (148191, 2), (148193, 1), (148193, 4)]",148185,5,tSi,"[148185, 148188, 148191, 148193, 148193]",", a corda ondulan[te] das serras igualmen[te] desertas, reba[ti]das, ni[ti]damen[te], na
",113176
634,"[(148500, 0), (148501, 3), (148503, 0), (148504, 3)]",148500,4,u,"[148500, 148501, 148503, 148504]"," Fazia
 calar [o] bombardei[o]. [o] silenci[o] descia amortecedoramente sobre",113421
635,"[(148583, 0), (148586, 0), (148586, 2), (148587, 0), (148588, 4)]",148583,5,a,"[148583, 148586, 148586, 148587, 148588]"," fim ante o [ad]versário que se [a]li[a]ra [à] providenci[a].
 Imaginavam",113481
636,"[(148645, 0), (148646, 3), (148648, 0), (148649, 0), (148650, 0)]",148645,5,a,"[148645, 148646, 148648, 148649, 148650]", jagunços. Tudo [a] sugeri[a]. [a]ceita [a]inda [a] hipótese de previrem,113527
637,"[(148835, 0), (148836, 0), (148836, 3), (148841, 0), (148841, 2)]",148835,5,a,"[148835, 148836, 148836, 148841, 148841]"," misericórdia do jagunço [à]quela [a]goni[a] lenta.

 [ha]vi[a] permanente em todos",113675
638,"[(148974, 1), (148976, 3), (148978, 1), (148982, 4)]",148974,4,du,"[148974, 148976, 148978, 148982]",". O boato sur[do], cochicha[do] a me[do], por algum desespera[do]
 que atirava",113784
639,"[(148985, 0), (148987, 0), (148989, 0), (148992, 0)]",148985,4,a,"[148985, 148987, 148989, 148992]"," desesperado
 que [a]tirava, [a]nônimo, [a]quela consulta vacilante [a]os companheiros penetrava sussurrando",113792
640,"[(149151, 2), (149155, 1), (149156, 0), (149158, 0)]",149151,4,dZi,"[149151, 149155, 149156, 149158]"," choque galvânico na expe[di]ção combalida
 Na tar[de] [de] 11 [de] julho, porém",113914
641,"[(149171, 4), (149173, 0), (149177, 0), (149179, 2)]",149171,4,a,"[149171, 149173, 149177, 149179]"," três praças de cavalari[a], [a]pareceu
 inesperadamente no [a]campamento. trazi[a] um ofício do",113930
642,"[(149337, 0), (149339, 0), (149341, 1), (149344, 0)]",149337,4,a,"[149337, 149339, 149341, 149344]"," surpreendido para tudo [a]quilo. [a]
 su[a] corpulência de [a]tleta contrastava com os",114053
643,"[(149383, 0), (149386, 0), (149390, 0), (149395, 0)]",149383,4,ujs,"[149383, 149386, 149390, 149395]"," de sangue. [os] doentes e [os]
 moribundos calaram [os] gemidos— transmudando- [os] em vivas.",114089
644,"[(149888, 0), (149889, 4), (149893, 0), (149894, 1), (149897, 0)]",149888,5,a,"[149888, 149889, 149893, 149894, 149897]",",
 enquanto [a] artilhari[a], sem deixar [a] su[a] posição, [a]gisse, bombardeando pelo",114473
645,"[(149993, 0), (149994, 0), (149997, 0), (150000, 0), (150001, 0)]",149993,5,a,"[149993, 149994, 149997, 150000, 150001]"," Dali, volvendo [a]inda [à] esquerda, [ar]remeteriam em cheio [a]té [à] praça das
",114553
646,"[(150228, 0), (150230, 0), (150235, 2), (150240, 0)]",150228,4,a,"[150228, 150230, 150235, 150240]"," um para outro [a]barracamento era [a] morte. Tombaram, bale[a]dos, o sargento- [a]judante do 9.",114729
647,"[(150281, 4), (150283, 3), (150287, 0), (150290, 0)]",150281,4,a,"[150281, 150283, 150287, 150290]"," 30. de infantari[a], imedi[a]tamente destacado
 para [a] diligência. [a] 16 ostentaram o",114769
648,"[(150295, 0), (150298, 3), (150301, 0), (150302, 0)]",150295,4,a,"[150295, 150298, 150301, 150302]"," ostentaram o mesmo [a]foitar- se desafi[a]dor com o [ad]versário [a]bastecido.
 Bateram",114780
649,"[(150368, 0), (150369, 2), (150370, 2), (150371, 0), (150374, 0)]",150368,5,a,"[150368, 150369, 150370, 150371, 150374]"," contavam, o [a]taque plane[a]do devi[a] [a]ter- se [à] condição essencial de",114835
650,"[(150750, 5), (150754, 1), (150756, 1), (150757, 1)]",150750,4,da,"[150750, 150754, 150756, 150757]"," com a maior impetuosi[da]de. Depois de ca[da] carga ca[da] sol[da]do procura a
",115139
651,"[(150759, 0), (150761, 1), (150762, 3), (150765, 3)]",150759,4,a,"[150759, 150761, 150762, 150765]"," cada soldado procura [a]
 su[a] companhi[a], cada companhi[a] o seu batalhão",115147
652,"[(150789, 0), (150790, 0), (150794, 0), (150798, 0), (150800, 0)]",150789,5,ko~,"[150789, 150790, 150794, 150798, 150800]",". As longas [com]binações [con]cretas de
 um [com]bate, adrede elaboradas [con]soante as [con]dições excepcionais do meio",115170
653,"[(151060, 0), (151064, 1), (151068, 0), (151069, 0), (151072, 2)]",151060,5,a,"[151060, 151064, 151068, 151069, 151072]",". Ante ela [a] ordem do
 di[a], lida com [a]plausos [a] 17, devi[a] ter sido trancada",115378
654,"[(151243, 0), (151245, 0), (151247, 4), (151251, 4), (151253, 0)]",151243,5,a,"[151243, 151245, 151247, 151251, 151253]","- formada, [as]sim como [a] de artilhari[a], que
 secundari[a] o [a]taque num bombardeio firme",115517
655,"[(151291, 0), (151293, 0), (151296, 1), (151299, 0)]",151291,4,a,"[151291, 151293, 151296, 151299]"," de 7½. [a] 2ª [a]companhá- la i[a]
 fechando [a] retaguarda.
",115558
656,"[(151760, 2), (151762, 3), (151765, 0), (151770, 0)]",151760,4,a,"[151760, 151762, 151765, 151770]",". Nos menos gradu[a]dos uma ofici[a]lidade moça, [á]vida
 de renome, [a]nelando perigos, turbulenta",115912
657,"[(151935, 0), (151938, 1), (151941, 0), (151943, 0), (151947, 0), (151951, 0)]",151935,6,a,"[151935, 151938, 151941, 151943, 151947, 151951]","
 As colunas [a]balaram, no di[a] 18, [a]inda alta [a] madrugada. Contramarchando [à] direita do
 [a]campamento, seguiram olhando",116046
658,"[(152033, 3), (152035, 2), (152038, 1), (152038, 2)]",152033,4,da,"[152033, 152035, 152038, 152038]"," Krupps, rangendo emperra[da]mente na vere[da] mal
 gra[da][da], a perturbavam",116118
659,"[(152076, 0), (152078, 0), (152080, 0), (152081, 0), (152084, 0), (152084, 2)]",152076,6,a,"[152076, 152078, 152080, 152081, 152084, 152084]"," triste. As [a]ves tinham [a]bandonado espavoridas [a]queles [a]res varridos, [ha]vi[a] um
 mês",116146
660,"[(152301, 0), (152304, 0), (152307, 0), (152311, 0), (152312, 4), (152316, 0)]",152301,6,a,"[152301, 152304, 152307, 152311, 152312, 152316]"," para cortarem toda [a] frente do [a]taque. Porque [a]
 direção deste [a] interferi[a] normalmente, como [a] flecha do enorme",116318
661,"[(152535, 3), (152538, 0), (152540, 0), (152543, 2)]",152535,4,du,"[152535, 152538, 152540, 152543]"," compactos,
 abeiran[do]- se [do] leito [do] rio, transpon[do]- o.",116491
662,"[(152644, 0), (152649, 0), (152650, 0), (152652, 4), (152654, 0), (152657, 0), (152660, 0)]",152644,7,a,"[152644, 152649, 152650, 152652, 152654, 152657, 152660]"," ordem, para [a]
 esquerda— enquanto [a] [a]la de cavalari[a], [a]vantajando- se [a] toda brida [a] estremar o flanco",116573
663,"[(153091, 0), (153091, 3), (153093, 0), (153094, 0), (153096, 2)]",153091,5,a,"[153091, 153091, 153093, 153094, 153096]",", única banda [a]propri[a]da
 [a]os [a]linhamentos, enfi[a]vam num labirinto de",116912
664,"[(153555, 0), (153557, 0), (153566, 0), (153570, 0)]",153555,4,e,"[153555, 153557, 153566, 153570]"," único na ocasião [e]ra avançar [e] carregar.....
 Avançaram [e] carregaram.
 [e]ram oito horas da",117256
665,"[(153848, 0), (153850, 1), (153852, 0), (153856, 0), (153859, 1)]",153848,5,a,"[153848, 153850, 153852, 153856, 153859]"," real do próprio [a]taque que re[a]lizavam. [a] réplica dos
 [ad]versários, por su[a] vez, variando",117465
666,"[(153868, 3), (153869, 0), (153871, 0), (153872, 3), (153877, 0)]",153868,5,a,"[153868, 153869, 153871, 153872, 153877]"," os rumos, pareci[a] [a]drede disposta [a] desnorte[á]- los.
 [a]penas no meio da",117480
667,"[(154001, 0), (154005, 0), (154006, 1), (154010, 0)]",154001,4,dZi,"[154001, 154005, 154006, 154010]",". Estavam dentro [de] um curral, [de] on[de]

 atiravam [de] soslaio sobre a",117579
668,"[(154099, 4), (154102, 0), (154103, 2), (154108, 0)]",154099,4,a,"[154099, 154102, 154103, 154108]"," alguns pelotões de infantari[a].
 [a] situ[a]ção era culminante.
 [à] fímbria das primeiras",117651
669,"[(154126, 4), (154129, 0), (154131, 0), (154131, 2)]",154126,4,a,"[154126, 154129, 154131, 154131]"," das igrejas, ofereci[a]- se [a]os combatentes [á]re[a] mais desimpedida e",117672
670,"[(154219, 2), (154221, 2), (154222, 2), (154224, 1)]",154219,4,ta,"[154219, 154221, 154222, 154224]"," centro para a direi[ta], comple[ta]mente expos[ta], es[ta]va
 dominada pelas",117742
671,"[(154717, 3), (154719, 0), (154722, 2), (154723, 0)]",154717,4,du,"[154717, 154719, 154722, 154723]"," um rosto
 bronzea[do] e [du]ro. E pulan[do] [do] fojo, sem",118110
672,"[(154911, 0), (154914, 1), (154916, 0), (154917, 0)]",154911,4,a,"[154911, 154914, 154916, 154917]"," meridiana e tendo [a] vertente ocidental su[a]vemente descaída [a]té [à] praça das
",118260
673,"[(154923, 0), (154925, 0), (154928, 0), (154929, 2), (154933, 0)]",154923,5,a,"[154923, 154925, 154928, 154929, 154933]","
 igrejas, [a]diante. [a] força chegou [à]quela situ[a]ção dominante cobrindo- [a] de uma linha",118270
674,"[(154944, 0), (154946, 0), (154948, 0), (154949, 0)]",154944,4,a,"[154944, 154946, 154948, 154949]",", que se [a]longava para [a] esquerda [a]té [a]o Vaza- Barris",118287
675,"[(155065, 0), (155066, 0), (155070, 0), (155072, 0), (155075, 1)]",155065,5,a,"[155065, 155066, 155070, 155072, 155075]"," impotente para ultimar [a] [a]ção. As baixas [a]vultaram. [a] retaguarda, co[a]lhada de feridos e",118381
676,"[(155271, 0), (155273, 3), (155274, 0), (155278, 3)]",155271,4,a,"[155271, 155273, 155274, 155278]"," e dúbia. [a] batalha inici[a]da [a] dois quilômetros
 continu[a]va mais renhida na",118535
677,"[(155304, 0), (155305, 0), (155306, 0), (155310, 0)]",155304,4,a,"[155304, 155305, 155306, 155310]"," que se tinham [a]vantajado [a]té [a]o cemitério junto
 [à] igreja velha,",118562
678,"[(155547, 0), (155549, 0), (155550, 0), (155550, 2)]",155547,4,a,"[155547, 155549, 155550, 155550]"," companheiros, reduzindo [a] batalha [à] [á]re[a] estreita em que",118753
679,"[(155603, 0), (155606, 0), (155608, 0), (155609, 1)]",155603,4,a,"[155603, 155606, 155608, 155609]"," em luta braço [a] braço, [a]giam, [à] to[a], por conta",118797
680,"[(155840, 0), (155842, 0), (155845, 1), (155846, 0), (155847, 0)]",155840,5,a,"[155840, 155842, 155845, 155846, 155847]"," de
 uma [ar]remetida violenta [a] expedição se vi[a] [ads]trita [a] estacar, encravando",118976
681,"[(155962, 0), (155964, 2), (155968, 0), (155969, 1)]",155962,4,a,"[155962, 155964, 155968, 155969]"," desses subúrbios. [a] cidadela propri[a]mente dita, com [a] su[a] feição original e",119071
682,"[(156320, 2), (156327, 0), (156328, 0), (156329, 4)]",156320,4,a,"[156320, 156327, 156328, 156329]"," e o inimigo vigi[a]va- os, implacável.
 [a]frouxara [a] fuzilari[a], mas para",119329
