aspectos,ACC
vários,ACC
-,>N
era,CJT
a,ACC
caricatura,ACC
do,N<
heroísmo,ADVL
.,PUnc
Os,SUBJ
heróis,SUBJ
imortais,N<
de,N<
quarto,ADVL
de,N<
hora,ADVL
",",PUnc
destinados,STA
a,PIV
suprema,N<
consagração,P<
de,N<ARGO
uma,>N
placa,>N
à,ADVL
esquina,STA
das,ACC
ruas,N<
",",PUnc
entravam,CJT
",",PUnc
surpreendidos,ACC
e,N<
de,CJT
repente,CJT
",",PUnc
pela,ADVL
história,ADVL
dentro,N<
",",PUnc
aos,ADVL
encontrões,CJT
",",PUnc
como,CJT
intrusos,SUBJ
desapontados,N<
",",PUnc
sem,ADVL
que,SUBJ
se,ACC
pudesse,ADVL
saber,SUBJ
se,ACC
eram,ACC
bandidos,ACC
ou,ADVL
santos,CJT
",",PUnc
envoltos,CJT
de,N<
panegíricos,ACC
e,ADVL
convícios,ACC
",",PUnc
surgindo,ADVL
entre,ADVL
detirambos,ACC
ferventes,P<
",",PUnc
ironias,CJT
e,SUBJ
invectivas,CJT
despiedadas,ACC
",",PUnc
da,ADVL
sangueira,N<PRED
de,N<
Inhanduí,P<
",",PUnc
da,CJT
chacina,N<PRED
de,N<
Campo,ACC
Osório,N<
",",SUBJ
do,ADVL
cerco,N<PRED
memorável,ACC
da,N<
Lapa,N<
",",PUnc
dos,ACC
barrocais,SUBJ
do,N<
pico,ACC
do,ADVL
Diabo,ACC
",",PUnc
ou,STA
do,CJT
platonismo,ADVL
marcial,ACC
de,N<
Itararé,N<
.,PUnc
Irrompiam,STA
a,ACC
granel,ACC
.,PUnc
Eram,STA
legião,STA
.,PUnc
Todos,>N
saudados,SUBJ
.,PUnc
amaldiçoados,>N
todos,SUBJ
.,PUnc
Ora,SUBJ
",",PUnc
entre,ADVL
eles,SUBJ
",",PUnc
o,SUBJ
coronel,N<PRED
Moreira,ACC
César,ADVL
era,STA
figura,N<
à,ADVL
parte,ACC
.,PUnc
Surpreendiam-se,N<
igualmente,SUBJ
ao,N<
vê-lo,ADVL
admiradores,CJT
e,N<
adversários,CJT
.,PUnc
O,>N
aspecto,SUBJ
reduzia-lhe,N<
a,ACC
fama,N<
.,PUnc
De,SUBJ
figura,ADVL
diminuta,N<
-,>N
um,N<PRED
tórax,STA
desfibrado,ACC
sobre,ADVL
pernas,ACC
arcadas,N<
em,ADVL
parêntesis,P<
-,>N
era,N<PRED
organicamente,ADVL
inapto,N<
para,ACC
a,ACC
carreira,N<PRED
que,ACC
abraçara,N<
.,PUnc
Faltava-lhe,ADVL
esse,ADVL
aprumo,ACC
e,CO
competição,CJT
inteiriça,CJT
que,ACC
no,N<
soldado,N<
são,ADVL
a,ACC
base,>N
física,ADVL
da,ADVL
coragem,ACC
.,PUnc
Apertado,ADVL
na,N<
farda,N<
",",PUnc
que,SUBJ
raro,N<
deixava,N<
",",PUnc
o,ACC
dólmã,SUBJ
feito,ACC
para,ADVL
ombros,ACC
de,N<
adolescente,P<
frágil,N<
agravava-lhe,N<
a,ACC
postura,ACC
.,PUnc
A,SUBJ
fisionomia,SUBJ
inexpressiva,ACC
e,ACC
mórbida,CJT
completava-lhe,N<
o,ACC
porte,ACC
desgracioso,N<
e,ACC
exíguo,ACC
.,PUnc
Nada,ADVL
",",PUnc
absolutamente,ADVL
",",PUnc
traía,N<PRED
a,PIV
energia,ACC
surpreendedora,P<
e,N<
temibilidade,ACC
rara,N<
de,N<
que,SUBJ
dera,N<
provas,N<
",",PUnc
naquele,SUBJ
rosto,SUBJ
de,N<
convalescente,ADVL
sem,ACC
uma,>N
linha,ACC
original,N<
e,N<
firme,ADVL
:,PUnc
pálido,N<PRED
",",PUnc
alongado,ADVL
pela,STA
calva,ACC
em,ADVL
que,SUBJ
se,ACC
expandia,N<
a,ACC
fronte,ACC
bombeada,N<
",",PUnc
e,ADVL
mal,CJT
alumiado,ADVL
por,ACC
olhar,ACC
mortiço,ADVL
",",PUnc
velado,ADVL
de,N<
tristeza,ACC
permanente,ADVL
.,PUnc
Era,STA
uma,SUBJ
face,>N
imóvel,N<
como,N<
um,SUBJ
molde,N<
de,N<
cera,N<
",",PUnc
tendo,ADVL
a,ADVL
impenetrabilidade,ACC
oriunda,>N
da,N<
própria,ACC
atonia,ADVL
muscular,N<
.,PUnc
Os,>N
grandes,SUBJ
paroxismos,ACC
da,>N
cólera,N<
",",PUnc
e,CO
a,CJT
alacridade,CJT
mais,ADVL
forte,ADVL
",",PUnc
ali,ADVL
deviam,N<
amortecer-se,>N
inapercebidos,N<
",",PUnc
na,ADVL
lassidão,STA
dos,ACC
tecidos,ACC
",",PUnc
deixando-a,ADVL
sempre,ADVL
fixamente,ADVL
impassível,ACC
e,ACC
rígida,CJT
.,PUnc
Aos,STA
que,SUBJ
pela,N<
primeira,N<
vez,ADVL
o,ACC
viam,N<
custava-lhes,ADVL
admitir,ADVL
que,ACC
estivesse,ACC
naquele,N<
homem,N<
de,N<
gesto,ACC
lento,N<
e,ADVL
frio,CJT
",",CJT
maneiras,CJT
corteses,SUBJ
e,ACC
algo,>N
tímidas,CJT
",",PUnc
o,ACC
campeador,SUBJ
brilhante,N<
",",PUnc
ou,N<PRED
o,CJT
demônio,ACC
crudelíssimo,ACC
que,ACC
idealizavam,N<
.,PUnc
Não,SUBJ
tinha,STA
os,ACC
traços,ACC
característicos,ACC
nem,N<
de,N<
um,SUBJ
",",PUnc
nem,CJT
de,N<PRED
outro,P<
.,PUnc
Isto,N<
",",N<
talvez,ADVL
",",PUnc
porque,ADVL
fosse,ADVL
as,ADVL
duas,N<
coisas,P<
ao,ADVL
mesmo,ADVL
tempo,ADVL
.,PUnc
Justificam-se,>N
os,ACC
que,SUBJ
o,ACC
aplaudiam,N<
e,ADVL
os,ACC
que,SUBJ
o,ACC
invectivavam,N<
.,PUnc
Naquela,STA
individualidade,ACC
singular,ADVL
entrechocavam-se,N<
",",PUnc
antinômicas,CJT
",",PUnc
tendências,CJT
monstruosas,CJT
e,N<
qualidades,CJT
superiores,CJT
",",PUnc
umas,CJT
e,ACC
outras,CJT
no,N<
máximo,>N
grau,ACC
de,N<
intensidade,P<
.,PUnc
Era,STA
tenaz,SUBJ
",",PUnc
paciente,ADVL
",",N<PRED
dedicado,ADVL
",",PUnc
leal,CJT
",",PUnc
impávido,ADVL
",",PUnc
cruel,CJT
",",PUnc
vingativo,SUBJ
",",PUnc
ambicioso,ADVL
.,PUnc
Uma,SUBJ
alma,SUBJ
proteiforme,N<
constrangida,N<
em,ACC
organização,ACC
fragílima,N<
.,PUnc
Aqueles,ADVL
atributos,N<
",",PUnc
porém,CJT
",",PUnc
velava-os,ADVL
reserva,N<PRED
cautelosa,ACC
e,ACC
sistemática,CJT
.,PUnc
Um,ACC
único,SUBJ
homem,STA
os,ACC
percebeu,ACC
ou,ACC
decifrou,CJT
bem,ADVL
",",PUnc
o,ACC
marechal,CJT
Floriano,N<
Peixoto,N<
.,ACC
Tinha,STA
para,ADVL
isto,N<
a,ACC
afinidade,ACC
de,N<
inclinações,P<
idênticas,ACC
.,PUnc
Aproveitou-o,N<
",",PUnc
na,N<PRED
ocasião,ADVL
oportuna,CJT
",",PUnc
como,CJT
Luís,SUBJ
XI,SUBJ
aproveitaria,ACC
Bayard,N<
",",PUnc
174,N<
se,ACC
pudesse,ADVL
enxertar,SUBJ
na,>N
bravura,ACC
romanesca,ACC
do,ADVL
cavaleiro,ACC
sem,ACC
máculas,ACC
as,ACC
astúcias,ACC
de,N<
Fra,P<
Diávolo,ADVL
.,PUnc
Moreira,ADVL
César,SUBJ
estava,ACC
longe,STA
da,ACC
altitude,ADVL
do,ADVL
primeiro,ACC
e,ACC
mais,CJT
longe,CJT
ainda,ACC
da,N<
depressão,ADVL
moral,ACC
do,N<
último,N<
.,PUnc
Não,ADVL
seria,ACC
",",PUnc
entretanto,ADVL
",",PUnc
imperdoável,ACC
exagero,SUBJ
considerá-lo,N<
misto,ADVL
reduzido,ACC
de,N<
ambos,ACC
.,PUnc
Alguma,SUBJ
coisa,SUBJ
de,N<
grande,ACC
e,ADVL
incompleto,CJT
",",PUnc
como,CJT
se,SUBJ
a,ADVL
evolução,ADVL
prodigiosa,N<
do,N<
predestinado,ACC
parasse,ACC
",",PUnc
antes,ADVL
da,ADVL
seleção,ACC
final,ACC
dos,ACC
requisitos,N<
raros,N<
com,ACC
que,ACC
o,N<
aparelhara,N<
",",PUnc
precisamente,ADVL
na,SUBJ
fase,ADVL
crítica,N<
em,ADVL
que,ACC
ele,SUBJ
fosse,ADVL
definir-se,ADVL
como,N<
herói,SC
ou,ADVL
como,CJT
facínora,SC
.,PUnc
Assim,ADVL
",",PUnc
era,STA
um,N<PRED
desequilibrado,N<
.,PUnc
Em,ADVL
sua,ADVL
alma,ADVL
a,PIV
extrema,ACC
dedicação,ACC
esvaía-se,ADVL
no,ADVL
extremo,ADVL
ódio,ACC
",",PUnc
a,ADVL
calma,CJT
soberana,N<
em,ADVL
desabrimentos,N<
repentinos,ACC
e,ACC
a,>N
bravura,CJT
cavalheiresca,N<
na,ACC
barbaridade,N<
revoltante,N<
.,PUnc
Tinha,STA
o,ACC
temperamento,ACC
desigual,N<
e,ADVL
bizarro,CJT
de,N<
um,ADVL
epilético,ACC
provado,N<
",",PUnc
encobrindo,ADVL
a,ACC
instabilidade,>N
nervosa,N<
de,N<
doente,N<
em,ADVL
placidez,ADVL
enganadora,ADVL
.,PUnc
Entretanto,SUBJ
",",PUnc
não,ADVL
raro,N<PRED
",",PUnc
a,CJT
sua,SUBJ
serenidade,P<
partia-se,ADVL
rota,>N
pelos,SUBJ
movimentos,ACC
impulsivos,ACC
da,ADVL
moléstia,N<
",",PUnc
que,SUBJ
somente,ADVL
mais,N<
tarde,ADVL
",",PUnc
mercê,ADVL
de,N<PRED
comoções,N<
violentas,ACC
",",PUnc
se,ACC
desvendou,STA
inteiramente,ADVL
nas,>N
manifestações,ACC
físicas,ADVL
dos,>N
ataques,ACC
.,PUnc
E,STA
se,ACC
pudéssemos,ACC
acompanhar,ADVL
a,N<
sua,ACC
vida,P<
assistiríamos,ACC
ao,ACC
desdobramento,ACC
contínuo,ACC
do,N<
mal,N<
",",PUnc
que,SUBJ
lhe,SUBJ
imprimiu,N<
",",PUnc
como,N<PRED
a,ADVL
outros,>N
sócios,ACC
de,N<
desdita,N<
",",PUnc
um,N<PRED
feitio,CJT
original,ACC
e,N<
interessante,CJT
",",PUnc
definido,N<PRED
por,ADVL
uma,>N
sucessão,ACC
por,ADVL
demais,ADVL
eloqüente,ADVL
de,N<
atos,ACC
que,ACC
",",PUnc
aparecendo,ADVL
intercalados,ACC
por,PASS
períodos,ACC
de,N<
calma,N<
crescentemente,ADVL
reduzidos,ACC
",",N<
constituem,N<PRED
os,ACC
pontos,ADVL
determinantes,N<
da,N<
curva,N<
inflexível,ACC
em,ADVL
que,ACC
o,>N
arrebatava,N<
a,ACC
fatalidade,ACC
biológica,N<
.,PUnc
De,SUBJ
feito,N<
",",ADVL
eram,ADVL
correntes,SUBJ
entre,ADVL
os,ACC
seus,ADVL
companheiros,ACC
de,N<
armas,>N
os,ACC
episódios,N<
frisantes,P<
que,SUBJ
",",PUnc
de,N<
tempos,ADVL
a,N<
tempos,ADVL
",",PUnc
com,ADVL
ritmo,>N
inabalável,N<
",",PUnc
lhe,DAT
interferiam,N<PRED
a,>N
linha,ACC
de,N<
uma,>N
carreira,>N
militar,N<
correta,STA
como,N<
poucas,ADVL
.,PUnc
Fora,STA
longo,N<
rememorá-los,N<
",",PUnc
além,N<PRED
do,STA
perigo,ACC
de,N<
incidirmos,ACC
no,ACC
arquivar,ADVL
versões,ACC
exageradas,ACC
ou,ACC
falsas,ACC
.,PUnc
À,STA
parte,ADVL
",",PUnc
porém,N<PRED
",",PUnc
todos,>N
os,ACC
casos,ADVL
duvidosos,SUBJ
",",PUnc
definidos,CJT
sempre,ADVL
pelo,SUBJ
traço,ACC
preponderante,ADVL
de,N<
vias,ACC
de,N<
fato,N<
violentíssimas,P<
-,PUnc
aqui,CJT
o,ACC
ultraje,ACC
",",PUnc
a,ADVL
rebencadas,CJT
",",PUnc
de,N<PRED
um,SUBJ
médico,>N
militar,N<
",",PUnc
além,N<PRED
a,STA
arremetida,N<
a,ACC
faca,ACC
",",PUnc
felizmente,CJT
tolhida,ADVL
em,ADVL
tempo,ADVL
",",PUnc
contra,ADVL
um,N<PRED
oficial,>N
argentino,ACC
",",PUnc
por,ADVL
certa,N<PRED
palavra,ADVL
mal,N<
compreendida,N<
-,PUnc
",",PUnc
apontamos,N<PRED
",",PUnc
de,N<PRED
relance,SUBJ
",",PUnc
os,ACC
mais,SUBJ
geralmente,ADVL
conhecidos,ACC
.,PUnc
Um,STA
",",PUnc
sobretudo,STA
",",PUnc
dera,ADVL
relevo,ADVL
à,ACC
sua,ADVL
energia,ACC
selvagem,ACC
.,PUnc
Foi,ACC
em,ADVL
1884,P<
",",PUnc
no,ADVL
Rio,SUBJ
de,N<
Janeiro,N<
.,PUnc
Um,ADVL
jornalista,SUBJ
",",PUnc
ou,ADVL
melhor,CJT
",",PUnc
um,N<PRED
alucinado,N<
",",PUnc
criara,CJT
",",PUnc
agindo,ADVL
libérrimo,ACC
graças,N<
à,ADVL
frouxidão,ACC
das,ACC
leis,N<
repressivas,ACC
",",PUnc
escândalo,SUBJ
permanente,ADVL
de,N<
insultos,ACC
intoleráveis,ADVL
na,N<
corte,N<
do,ACC
antigo,>N
Império,N<
.,PUnc
e,SUBJ
tendo,ADVL
respingado,ADVL
sobre,N<
o,ACC
Exército,CJT
parte,ADVL
das,N<
alusões,ACC
indecorosas,N<
",",PUnc
que,SUBJ
por,N<PRED
igual,N<
abrangiam,ACC
todas,ACC
as,ACC
classes,ADVL
",",ADVL
do,ADVL
último,>N
cidadão,ACC
ao,ADVL
monarca,N<
",",PUnc
foi,SUBJ
infelizmente,ADVL
resolvido,ADVL
por,ADVL
alguns,N<
oficiais,ADVL
",",PUnc
como,ACC
supremo,ADVL
recurso,SC
",",PUnc
a,>N
justiça,ACC
fulminante,ADVL
e,N<
desesperadora,CJT
do,>N
linchamento,ACC
.,PUnc
Assim,ADVL
se,ACC
fez,SUBJ
.,PUnc
E,STA
entre,ADVL
os,ACC
subalternos,ACC
encarregados,P<
de,N<
executar,P<
a,ACC
sentença,ACC
-,>N
em,SUBJ
plena,ADVL
rua,ADVL
",",PUnc
em,ADVL
pleno,ADVL
dia,ADVL
",",PUnc
diante,ADVL
da,ADVL
justiça,ACC
armada,ADVL
pelos,ACC
Comblains,SUBJ
de,N<
toda,>N
a,>N
força,ACC
policial,N<
em,N<
armas,ADVL
-,>N
figurava,N<PRED
",",PUnc
mais,ADVL
graduado,N<
",",PUnc
o,ACC
capitão,N<PRED
Moreira,ADVL
César,ADVL
",",PUnc
ainda,ADVL
moço,CJT
",",PUnc
à,ADVL
volta,N<PRED
dos,>N
trinta,ADVL
anos,N<
",",PUnc
e,N<PRED
tendo,CJT
já,ADVL
em,ADVL
seus,>N
assentamentos,ACC
",",PUnc
averbados,CJT
",",PUnc
merecidos,CJT
elogios,SUBJ
por,ADVL
várias,P<
comissões,ACC
exemplarmente,ADVL
cumpridas,N<
.,N<
E,SUBJ
foi,ACC
o,ACC
mais,>A
afoito,N<
",",PUnc
o,ACC
mais,ADVL
impiedoso,N<
",",PUnc
o,ACC
primeiro,>N
talvez,ADVL
no,ADVL
esfaquear,ACC
pelas,ACC
costas,N<
a,ACC
vítima,ACC
",",PUnc
exatamente,ADVL
na,N<PRED
ocasião,ACC
em,ADVL
que,ACC
ela,SUBJ
",",PUnc
num,>N
carro,ACC
",",PUnc
sentado,ADVL
ao,ADVL
lado,ADVL
de,N<
autoridade,P<
superior,N<
do,ADVL
próprio,N<
Exército,ADVL
",",PUnc
se,ADVL
acolhera,ADVL
ao,ADVL
patrocínio,ADVL
imediato,ACC
das,ACC
leis,N<
...,N<
175,N<
O,N<
crime,SUBJ
acarretou-lhe,N<
a,ACC
transferência,ACC
para,ACC
Mato,ACC
Grosso,SUBJ
",",PUnc
e,N<PRED
dessa,CJT
Sibéria,ACC
canicular,SUBJ
do,ADVL
nosso,ACC
Exército,SUBJ
tornou,STA
somente,ADVL
após,N<
a,ACC
proclamação,ACC
da,ADVL
República,N<
.,PUnc
Vimo-lo,SUBJ
nessa,N<
época,ADVL
.,PUnc
Era,SUBJ
ainda,ADVL
capitão,N<
e,CO
embora,CJT
nunca,ADVL
houvesse,ADVL
arrancado,ACC
da,N<
espada,N<
em,ADVL
combate,P<
",",PUnc
recordava,N<PRED
um,N<PRED
triunfador,N<
.,PUnc
Nos,ADVL
dias,SUBJ
ainda,ADVL
vacilantes,ACC
do,ADVL
novo,ADVL
regímen,ACC
",",PUnc
o,ADVL
governo,SUBJ
parecia,ADVL
desejar,ADVL
ter,ACC
perto,ACC
de,N<
si,N<
aquele,>N
esteio,ADVL
firme,ADVL
-,>N
o,ACC
homem,ADVL
para,ADVL
as,>N
crises,SUBJ
perigosas,N<
e,ACC
para,CJT
as,>N
grandes,ACC
temeridades,ACC
.,PUnc
A,SUBJ
sua,SUBJ
figura,N<
de,N<
menino,P<
atravessava,N<
os,ACC
quartéis,N<
e,ADVL
as,>N
ruas,N<
envolta,ACC
de,N<
murmúrio,ACC
simpático,ACC
e,ACC
louvaminheiro,CJT
",",PUnc
comentando-lhe,ADVL
em,ADVL
lisonjarias,>N
os,ACC
lances,ACC
capitais,ADVL
da,ADVL
vida,N<
",",PUnc
acerca,CJT
dos,ACC
quais,N<
",",PUnc
entretanto,ADVL
",",PUnc
era,CJT
de,N<
todo,>N
muda,>N
uma,>N
fé,ACC
de,N<
ofício,P<
de,N<
burocracia,N<
inofensivo,ACC
e,ACC
tímido,CJT
",",PUnc
repleta,SUBJ
de,N<
encômios,ACC
ao,ADVL
desempenho,ADVL
de,N<
missões,>N
pacíficas,ACC
.,PUnc
Por,ADVL
um,SUBJ
contraste,N<
expressivo,ACC
",",PUnc
nos,ACC
documentos,N<PRED
da,ADVL
profissão,ADVL
guerreira,ADVL
é,ADVL
que,ACC
estava,N<
a,N<
placabilidade,ADVL
de,N<
uma,>N
existência,>N
acidentada,N<
",",PUnc
revolta,SUBJ
e,CO
turbulenta,ACC
em,ADVL
que,ACC
",",PUnc
não,ADVL
raro,N<PRED
",",PUnc
relampagueara,STA
a,N<
faca,ACC
",",PUnc
ao,ADVL
lado,ADVL
da,ADVL
espada,ADVL
inteiramente,ADVL
virgem,ADVL
.,PUnc
Esta,STA
saiu-lhe,SUBJ
da,ADVL
bainha,SC
",",PUnc
afinal,CJT
",",PUnc
nos,ACC
últimos,SUBJ
anos,SUBJ
da,ADVL
existência,N<
.,PUnc
Em,ADVL
1893,ADVL
",",PUnc
já,ADVL
coronel,N<
",",PUnc
porque,ADVL
galgara,ADVL
velozmente,ADVL
três,>N
postos,ACC
em,ADVL
dois,ADVL
anos,ADVL
",",PUnc
ao,ADVL
declarar-se,ADVL
a,ADVL
Revolta,ACC
da,ACC
Armada,N<
o,ACC
marechal,ACC
Floriano,N<
Peixoto,SUBJ
destacou-o,ADVL
armado,N<
de,N<
poderes,ACC
discricionários,ACC
para,N<
Santa,>N
Catarina,ADVL
",",PUnc
como,ADVL
uma,ADVL
barreira,N<
à,N<
conflagração,ACC
que,ACC
se,ACC
reanimara,N<
no,ADVL
sul,ACC
e,CO
ameaçava,CJT
os,ACC
Estados,>N
limítrofes,ACC
.,N<
Seguiu,N<
.,PUnc
e,ADVL
em,SUBJ
ponto,ADVL
algum,ADVL
do,ADVL
nosso,ADVL
território,N<
pesou,ADVL
tão,ACC
firme,ADVL
e,STA
tão,CJT
estrangulador,ADVL
o,ACC
guante,ACC
dos,>N
estados,SUBJ
de,N<
sítios,P<
.,PUnc
Os,>N
fuzilamentos,SUBJ
que,SUBJ
ali,SUBJ
se,ACC
fizeram,ADVL
",",PUnc
com,STA
triste,>N
aparato,ADVL
de,N<
imperdoável,P<
maldade,N<
",",PUnc
dizem-no,CJT
de,N<
sobra,N<
.,PUnc
Abalaram,ADVL
tanto,ADVL
a,>N
opinião,ACC
nacional,ACC
que,ACC
",",PUnc
ao,N<PRED
terminar,ADVL
a,ACC
revolta,ACC
",",PUnc
o,ACC
governo,SUBJ
civil,CJT
",",PUnc
recém-inaugurado,ADVL
",",PUnc
pediu,STA
contas,SUBJ
de,N<
tais,>N
sucessos,ACC
ao,SUBJ
principal,>N
responsável,N<
.,PUnc
A,ADVL
resposta,SUBJ
",",PUnc
pelo,ADVL
telégrafo,N<
",",PUnc
foi,ADVL
pronta,ADVL
.,PUnc
Um,ADVL
não,ADVL
",",PUnc
simples,CJT
",",PUnc
seco,N<PRED
",",PUnc
atrevido,ADVL
",",PUnc
cortante,ADVL
",",PUnc
um,N<PRED
dardo,N<
batendo,N<
em,ADVL
cheio,>N
a,N<
curiosidade,SUBJ
imprudente,ADVL
dos,N<
poderes,N<
constituídos,P<
",",PUnc
sem,N<PRED
o,ADVL
atavio,P<
",",PUnc
sem,N<PRED
o,ACC
rodeio,P<
",",PUnc
sem,N<PRED
a,>N
ressalva,N<
da,P<
explicação,ACC
mais,ACC
breve,N<
.,PUnc
Meses,SUBJ
depois,ADVL
chamaram-no,ACC
ao,ADVL
Rio,ADVL
de,N<
Janeiro,N<
.,PUnc
Embarca,ADVL
com,N<
o,ACC
seu,>N
batalhão,ADVL
",",PUnc
o,ACC
7.°,CJT
",",PUnc
num,>N
navio,ADVL
mercante,ADVL
.,PUnc
e,CO
em,ADVL
pleno,CJT
mar,ADVL
",",PUnc
com,N<PRED
surpresa,>N
dos,N<
próprios,N<
companheiros,N<
prende,ACC
o,ACC
comandante,N<
.,PUnc
Assaltara-o,ADVL
-,>N
sem,N<PRED
que,ACC
para,N<
tal,N<
houvesse,ADVL
o,ACC
mínimo,N<
pretexto,SC
-,>N
a,ADVL
suspeita,ADVL
de,N<
uma,>N
traição,ACC
",",PUnc
um,N<PRED
desvio,STA
na,ACC
rota,N<
",",PUnc
adrede,N<PRED
disposto,N<PRED
para,N<
o,ACC
prender,ADVL
e,ACC
aos,>N
soldados,CJT
.,PUnc
O,ADVL
ato,SUBJ
seria,ACC
absolutamente,ADVL
inexplicável,SUBJ
se,ACC
não,ACC
o,ACC
caracterizássemos,ACC
como,N<
aspecto,SC
particular,SUBJ
da,N<
desorganização,N<
psíquica,ACC
que,ACC
o,ACC
vitimava,N<
.,PUnc
Não,SUBJ
lhe,DAT
diminuiu,N<
",",PUnc
contudo,CJT
",",PUnc
o,ACC
prestígio,SUBJ
.,PUnc
Fez-se,SUBJ
dono,ADVL
do,ADVL
batalhão,ACC
que,ACC
comandava,N<
.,PUnc
deu-lhe,ADVL
um,N<PRED
pessoal,N<
que,ACC
ultrapassava,N<
",",PUnc
de,N<PRED
muito,ADVL
",",PUnc
o,ACC
número,SUBJ
regulamentar,ACC
de,N<
praças,ACC
",",PUnc
entre,ADVL
as,N<PRED
quais,N<
-,>N
em,ADVL
manifesta,>N
violação,ACC
da,ACC
lei,ACC
-,>N
dezenas,SUBJ
de,N<
crianças,P<
que,SUBJ
não,>N
podiam,ACC
carregar,ACC
as,ACC
armas,ACC
.,PUnc
e,SUBJ
",",PUnc
imperando,ADVL
incondicionalmente,ADVL
",",PUnc
organizou,N<PRED
o,ACC
melhor,ACC
corpo,ADVL
do,N<
Exército,ADVL
",",PUnc
porque,ADVL
nos,ADVL
longos,ADVL
intervalos,>N
lúcidos,N<
patenteava,N<
",",PUnc
francas,CJT
",",PUnc
qualidades,CJT
eminentes,N<
e,>N
raras,CJT
de,N<
chefe,SUBJ
disciplinador,N<
e,ACC
inteligente,N<
",",PUnc
contrastando,ADVL
com,ADVL
os,ACC
paroxismos,N<
da,ADVL
exaltação,ACC
intermitente,ACC
.,PUnc
Estes,SUBJ
tomaram-se,N<
",",PUnc
por,ADVL
fim,ADVL
",",PUnc
mais,CJT
ostensivos,CJT
e,ACC
repetidos,CJT
-,>N
num,>N
crescendo,ADVL
inflexível,ACC
.,PUnc
176,N<
Nomeado,N<
para,N<
a,ACC
expedição,P<
contra,N<
Canudos,N<
",",PUnc
estadeou-os,ADVL
numa,N<PRED
série,N<
de,N<ARG
desatinos,N<
",",PUnc
culminados,SUBJ
afinal,N<
por,ADVL
uma,>N
catástrofe,ACC
.,PUnc
Vê-los,ACC
emos,ACC
em,ADVL
breve,CJT
",",PUnc
extremados,CJT
por,ADVL
dois,>N
ímpetos,ACC
de,N<
impulsivo,N<
:,ACC
a,N<PRED
partida,N<
caprichosa,N<
de,N<ARGO
Monte,ACC
Santo,N<
",",PUnc
de,STA
improviso,ADVL
",",PUnc
com,N<PRED
espanto,ADVL
de,N<
seu,>N
próprio,N<
Estado-maior,P<
",",PUnc
precisamente,ADVL
na,>N
véspera,ADVL
do,N<
dia,ADVL
prefixo,ADVL
em,ADVL
detalhe,ACC
para,ADVL
a,>N
marcha,N<
.,PUnc
e,ADVL
",",PUnc
três,CJT
dias,ADVL
mais,ADVL
tarde,ADVL
",",PUnc
o,ACC
arremesso,ACC
contra,N<
o,ACC
arraial,N<
",",PUnc
de,N<PRED
mil,>N
e,P<
tantos,>N
homens,ADVL
exaustos,ACC
de,SUBJ
uma,>N
carreira,ACC
de,N<
léguas,P<
",",PUnc
precisamente,ADVL
na,>N
véspera,ADVL
do,ADVL
dia,ADVL
marcado,N<
para,ADVL
o,ACC
assalto,P<
.,PUnc
Estes,ACC
últimos,N<
fatos,N<
",",PUnc
e,CO
a,CJT
sua,>N
identidade,P<
está,ADVL
no,ACC
objetivarem,ADVL
a,ADVL
mesma,ACC
nevrose,ADVL
",",PUnc
tiveram,STA
a,ADVL
intercorrência,ADVL
dos,>N
ataques,ACC
.,PUnc
Foram,STA
uma,STA
revelação,ACC
.,PUnc
Todos,>N
os,ACC
acidentes,SUBJ
singulares,N<
de,N<
sua,>N
existência,P<
desconexa,N<
",",PUnc
viu-se,>N
afinal,CJT
que,ACC
eram,N<
sinais,N<
comemorativos,N<
enfeixando,ADVL
uma,ACC
diagnose,>N
única,N<
e,ACC
segura,CJT
...,PUnc
Realmente,ADVL
",",PUnc
a,ADVL
epilepsia,ACC
alimenta-se,N<
de,N<
paixões,P<
.,PUnc
avoluma-se,ADVL
no,ADVL
próprio,N<
expandir,ADVL
das,ACC
emoções,ACC
subitâneas,N<
e,ACC
fortes,CJT
.,PUnc
mas,SUBJ
",",PUnc
quando,CJT
",",PUnc
ainda,ADVL
larvada,N<
",",PUnc
ou,ADVL
traduzindo-se,CJT
em,ADVL
uma,>N
alienação,>N
apenas,>N
afetiva,N<
",",PUnc
solapa,STA
surdamente,ADVL
as,ADVL
consciências,N<
",",PUnc
parece,CJT
ter,ADVL
na,N<
livre,ACC
manifestação,ACC
daquelas,ACC
um,SUBJ
derivativo,N<
salvador,ACC
atenuando,ADVL
os,ACC
seus,ADVL
efeitos,ACC
.,PUnc
De,ADVL
sorte,ADVL
que,ACC
",",PUnc
sem,N<PRED
exagero,SUBJ
de,N<
frase,P<
",",PUnc
se,ADVL
pode,N<PRED
dizer,ADVL
que,ACC
há,N<
muitas,ACC
vezes,ADVL
num,>N
crime,N<
",",PUnc
ou,CJT
num,CJT
lance,CJT
raro,ACC
de,N<
heroísmo,ADVL
",",PUnc
o,CJT
equivalente,SUBJ
mecânico,ADVL
de,N<
um,ADVL
ataque,ACC
.,PUnc
Contido,SUBJ
o,ACC
braço,ACC
homicida,ADVL
",",PUnc
ou,CJT
imobilizado,CJT
",",PUnc
de,N<PRED
chofre,SUBJ
",",PUnc
o,ACC
herói,ADVL
no,ACC
arremesso,ADVL
glorioso,N<
",",PUnc
o,ACC
doente,SUBJ
pode,ADVL
surgir,ADVL
",",PUnc
